Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous,Essential_Expenses,Discretionary_Expenses,Total_Expenses,Expense_Ratio,Savings_Gap
17177.01591,32,0,Retired,Tier_1,5153.104774,967.3912521,801.2162822,2565.426464,1361.360974,379.9902014,781.9295574,1236.260753,517.4233962,0.0,271.9017825,9.840209722,1690.25439,3141.010477,397.7690883,404.0084213,54.59986116,41.56764324,342.1885506,25.70764641,0.0,26.07930491,8675.3964575,5360.6089793,14036.005436800002,0.8171387574152863,-1450.7560869999998
37677.72752,33,1,Student,Tier_2,7535.545504,7301.6137,1249.385428,5297.726619,2512.82157,785.145894,1597.772649,1804.657617,1364.652932,1978.536013,1057.74682,6.58216104,2480.008702,5192.122777,1125.722146,575.6727995,76.93629137,406.8132385,230.0096039,34.13000287,10.23361833,75.51565132,21234.391194,11251.213552000001,32485.604746,0.8621964986809799,-2712.1140749999995
74736.43525,37,2,Student,Tier_2,14947.28705,0.0,2286.074341,9781.001638,3813.684013,3204.967891,2002.962193,5225.552847,3072.999978,5449.58957,1136.918696,11.49272342,8589.251796,23815.39703,1731.528033,647.7642924,387.4688645,449.9138658,478.2135153,110.6509706,201.0661914,179.2729023,30981.503786,19939.534431,50921.038217,0.681341544410897,-15226.145234
43057.10941,27,0,Student,Tier_1,12917.13282,7666.548434,1005.109732,4421.633097,2368.250035,1693.191764,1451.441731,2057.692851,1875.53393,0.0,926.2380388,12.47135978,5369.807025,6674.336972,233.853937,537.7794711,114.4474892,143.5582757,265.8452734,35.02917283,0.0,201.6600531,25522.017767000005,10860.754665800001,36382.772432800004,0.8449887354572418,-1304.529947
23233.31922,59,3,Professional,Tier_2,4646.663844,2820.115957,653.3605244,3368.982864,1232.653733,694.4600521,1146.259045,1461.092346,902.7786265,1519.168177,579.6317383,5.570476217,1294.206522,4208.152314,479.5223724,328.8376506,87.00468482,138.5866544,211.9199263,19.45079913,35.80119293,127.4838059,12003.179474899998,7021.987432400001,19025.1669073,0.8188742524108443,-2913.945792
45290.00308,43,4,Student,Tier_1,13587.00092,0.0,1478.627656,5179.842655,3222.851211,1489.438609,1850.732655,2208.61436,1885.288601,3541.621484,1055.198145,12.52324514,5671.778109,9790.786782,836.589746,655.6897868,327.4718065,198.1471396,456.5762817,63.74631855,144.228369,85.33803429,22701.153021000002,12798.063275000002,35499.216296000006,0.7838201342864648,-4119.008672999999
22493.27651,40,0,Student,Tier_3,3373.991477,1640.476917,539.0693153,2689.003131,1618.133726,659.9491537,644.1047667,1225.216746,676.4814256,0.0,448.906134,7.258996255,1632.7861,8977.943718,135.3506349,388.8246298,190.2716034,60.45777361,175.3419578,8.207309876,0.0,52.48852818,7455.2358809,6060.0969114,13515.3327923,0.6008610077901008,-7345.157618
41716.16995,34,3,Student,Tier_2,8343.23399,0.0,975.9212288,5257.825568,2584.535775,1511.185518,1235.709424,3174.348932,1480.996977,4079.754448,1035.081795,14.43348573,6021.097439,12037.5763,637.4089696,648.4441508,200.068684,90.20685455,299.5566133,23.26837475,106.2493712,233.593359,18054.2555758,11624.338080000001,29678.593655800003,0.7114409997699226,-6016.4788610000005
91686.02257,51,1,Self_Employed,Tier_1,27505.80677,7660.503155,3058.387421,13219.59678,6868.165033,2216.209081,4394.187881,4520.458192,3059.534317,8867.646008,2076.001836,14.67461634,8239.52609,8239.52609,1394.007608,1330.480945,242.5824925,1158.160176,1266.145633,68.18729877,59.91065641,156.6917714,54672.335863,28774.160611000003,83446.496474,0.9101332366151086,0.0
5694.322662,58,2,Professional,Tier_1,1708.296799,0.0,177.5010841,798.1964709,434.6077861,196.6563696,192.5668893,417.5896525,181.7850591,559.6933465,117.0278207,7.255294676,413.1398889,910.4013846,218.4442845,82.35547617,24.48833984,30.06367362,34.33728999,5.338480581,23.71719798,27.75903651,3044.8659411999997,1739.0553366,4783.9212778,0.8401212157724406,-497.2614957
56769.50061,39,1,Self_Employed,Tier_1,17030.85018,0.0,2577.137846,7106.108065,3284.355287,1483.198074,1525.930852,2747.495458,2554.344548,3525.546382,936.3724426,14.68124024,8334.466769,13998.16148,967.6449483,668.3385645,120.4980668,183.3036429,275.459382,31.74672428,160.0351176,173.7063773,28435.374414000005,14335.9647206,42771.339134600006,0.753421091871747,-5663.694711
8757.876303,21,1,Student,Tier_1,2627.362891,737.1461787,182.5450424,1260.552273,661.7182239,298.1301667,318.8558781,452.7792164,351.1774067,801.8789428,221.1618496,5.50509422,482.1293422,844.5682336,265.5096542,49.03559986,81.14500109,54.26878498,34.27895684,8.69517586,25.11041626,13.6334245,5152.889678,2760.4183913000006,7913.3080693,0.9035647222591289,-362.4388914
80146.7677,24,2,Self_Employed,Tier_2,16029.35354,12456.31948,3437.914553,11429.2776,5943.039983,3652.77098,3355.166422,6082.951743,3843.985238,5114.042112,1930.479395,10.97808795,6871.466655,6871.466655,903.831119,1192.789113,931.8504751,347.7565102,513.3736635,121.3773184,71.00552703,516.5218851,46964.566666000006,26310.734379999998,73275.30104600001,0.9142639578464249,0.0
18021.70552,22,0,Retired,Tier_1,5406.511657,1914.457744,473.1371092,2112.726758,1122.361666,871.6583373,628.6173685,1283.67359,611.9768365,0.0,269.5211422,9.000775637,1622.09328,3327.063314,154.9826056,111.5367098,205.0625131,187.1496671,281.5524611,26.49504818,0.0,57.4650268,9689.7569367,5004.885272,14694.6422087,0.8153857686994321,-1704.970034
11325.53918,48,2,Student,Tier_2,2265.107835,571.5754174,525.3444448,1291.971841,692.555827,295.0313213,323.6386642,496.0513764,473.2765939,976.2720362,134.0937633,7.101007756,804.2274153,3280.620055,211.8521843,103.4477105,46.12184169,81.65639716,147.3439313,4.915161034,0.264952773,18.19537613,5307.6277037,2737.2914168,8044.919120500001,0.710334315447576,-2476.3926397
52321.78185,36,3,Self_Employed,Tier_1,15696.53455,0.0,1491.385665,6260.959684,4149.938276,1439.595571,2046.023216,2620.47555,2173.460832,3055.407997,1141.16493,12.81968877,6707.489594,12246.83557,1285.75847,843.3608751,335.4543083,558.5716219,478.7293393,45.91421438,93.01214085,180.4071385,25037.264594,15037.681677,40074.946271,0.7659323680124247,-5539.345976
40146.42648,21,1,Student,Tier_2,8029.285296,0.0,1466.089172,5554.918908,2504.068412,1793.097338,1651.13822,2802.494286,1872.098308,3821.587966,953.5006802,12.669335,5086.285263,9698.147893,716.3633353,740.0776178,141.2583886,173.5584768,411.1852917,9.284763132,22.30362123,72.4006961,17991.555028,12456.723558200001,30448.278586200002,0.758430606553951,-4611.86263
13488.64013,39,2,Retired,Tier_2,2697.728026,0.0,372.457784,1772.200698,795.1484757,486.1241413,502.5394107,749.2220334,656.3352949,806.4335083,221.3129822,9.774996642,1318.51412,4429.137774,319.2876447,213.1261998,141.1627323,125.510668,145.8115991,7.002775441,15.69095444,33.87923701,5282.1766466,3777.3257079000005,9059.5023545,0.6716394141430772,-3110.623654
11009.92981,20,4,Student,Tier_2,2201.985963,0.0,356.2638043,1166.997533,750.8460291,263.528035,303.9010365,800.3859999,475.7861988,920.6288601,296.4069789,5.068052619,557.9890362,3473.199376,136.6774849,56.27424424,47.32832596,47.67639495,108.1760195,9.747604055,34.55330456,86.69693335,4755.0508261,2781.6796124999996,7536.7304386,0.6845393720634446,-2915.2103398
25821.62171,40,2,Student,Tier_3,3873.243256,2778.894378,700.9552432,2994.242497,1968.667794,1121.801255,558.7013142,1191.160556,1145.992844,2239.19292,769.8686889,5.656693771,1460.650067,6478.900962,631.6436146,213.0131526,106.6879335,77.73555876,202.0818924,44.96733158,76.52245916,146.2374891,11929.439197200001,7413.2815491,19342.7207463,0.749090082859091,-5018.250894999999
11449.29117,21,2,Self_Employed,Tier_2,2289.858234,0.0,357.1350715,1646.934399,786.4007818,438.5570593,303.1917517,710.3354405,523.391676,743.9143786,275.9852719,7.190647475,823.2781664,3373.587106,207.3909823,185.6726457,108.249762,27.37116297,68.32993619,17.03579762,16.82509866,50.3830207,4624.634800599999,3451.0692637,8075.704064299999,0.7053453305004906,-2550.3089396
12832.98749,63,3,Student,Tier_1,3849.896247,0.0,589.6210599,1881.429622,983.6184325,581.0809549,407.0172603,718.5043297,576.6818521,1186.818753,210.2278036,7.290765492,935.6230234,1848.091174,374.1954476,56.9755511,123.8477785,100.0164554,86.71293766,8.117592914,12.11205828,35.15164973,6921.5222417,4063.3740733,10984.896315,0.8559890145268115,-912.4681506
32907.28343,41,1,Retired,Tier_3,4936.092514,4468.086457,1343.943866,3513.073036,2436.629725,1126.100594,1376.372958,1647.570144,1006.878464,3087.255037,481.6152372,8.907426132,2931.191963,7483.665394,449.5923413,597.132972,196.6571111,85.38063666,303.2023226,45.70534598,94.66808013,144.3882058,16489.826482,8933.7915502,25423.6180322,0.7725833123320808,-4552.473430999999
13852.97588,31,3,Retired,Tier_1,4155.892763,804.4906675,416.1739641,2060.210816,1062.542133,442.0981492,662.3922315,565.425431,602.7807881,862.2788939,250.9250182,7.188077406,995.762629,1967.76502,206.5484654,136.2149282,37.11994957,93.66294797,156.9136884,29.17296218,41.68453226,73.10243438,7407.0425076,4478.168347899999,11885.2108555,0.8579536237162639,-972.0023910000001
42200.36261,58,3,Self_Employed,Tier_3,6330.054392,5599.00166,1925.747114,5543.377583,3095.378637,1148.026872,1704.630718,1780.18488,1430.34992,2838.212203,760.2662388,10.56547058,4458.666898,10045.13239,332.5773424,888.8395537,287.576733,171.3858148,148.1272921,11.04138876,90.98717554,181.1260314,19903.550169,12251.6800488,32155.2302178,0.7619657327347311,-5586.465492
98821.21005,20,4,Student,Tier_1,29646.36302,0.0,2128.778281,13832.10452,6724.644383,2387.142618,1994.539555,4596.061378,3647.929601,6053.397641,2021.774644,11.43395782,11299.17548,25788.47441,1375.432618,1683.619685,647.4579831,224.022423,890.4067095,74.38882517,56.24977243,143.4141521,46072.52992100001,26960.205719999998,73032.735641,0.7390390747497229,-14489.298929999999
26638.38045,64,3,Professional,Tier_2,5327.676089,0.0,1096.305665,3766.471689,1377.437135,1131.77428,1031.369064,2004.104631,1294.251538,1426.141298,565.2527702,9.553810774,2544.980461,7617.596288,367.4865838,114.397702,218.7254519,241.5758365,251.8977611,47.27721339,24.84517575,149.8936928,11148.479221,7872.3049382,19020.7841592,0.7140368084652083,-5072.615827
33292.03673,38,3,Student,Tier_2,6658.407347,5544.222695,1291.51879,3571.092345,2024.279331,683.8388569,760.6816535,1772.472275,1561.892829,2079.672323,811.3689218,6.974365649,2321.908374,6532.589367,823.6378067,505.2084543,100.060812,84.90450953,345.8560207,9.290051072,25.27898545,102.668835,18908.186259,7851.261108199999,26759.4473672,0.8037792215664181,-4210.680993
150757.829,43,4,Professional,Tier_3,22613.67435,20296.8996,4709.035253,19754.41075,7764.264955,3772.103924,6653.954903,7478.229917,4990.948642,12480.85531,2621.533654,23.78609834,35859.40547,37621.91774,3217.086792,1344.152476,1080.661856,1033.526048,1433.936764,143.8054192,41.75610971,235.4011441,72569.643072,40566.268185999994,113135.91125800001,0.750448000004033,-1762.5122699999993
11601.29219,18,0,Student,Tier_2,2320.258438,0.0,375.6156287,1240.440343,900.4301459,287.0628782,342.3521868,916.1994221,400.3138589,0.0,281.4969706,7.449770892,864.2696888,4537.122319,358.3499813,194.0289458,19.972465,42.616781,234.1420761,10.2023906,0.0,22.32933947,4012.3873476999997,3051.7825245000004,7064.1698722,0.6089123311874796,-3672.8526302
77803.43157,47,3,Retired,Tier_1,23341.02947,0.0,2440.87921,9481.862007,6096.844085,3870.678057,2167.830046,5074.981,2723.292737,6911.844887,1889.041305,14.6866846,11426.7446,13805.14877,1848.373619,1641.958127,381.4662686,230.4664373,709.7676736,11.47546309,249.5949069,260.4990258,40492.027304,23506.2555,63998.282804,0.8225637547415957,-2378.40417
70660.26978,21,2,Retired,Tier_2,14132.05396,0.0,2772.049292,8325.206393,3857.972076,1792.912101,2474.487863,5355.23522,2978.454655,6913.900491,1346.72862,10.13355637,7160.398272,20711.26912,985.3235723,760.0815592,338.8209928,339.855279,1083.162238,15.24130655,221.2432284,284.6099852,32151.693618,17797.307053,49949.000671,0.7068894702286828,-13550.870848
59421.21117,31,3,Student,Tier_1,17826.36335,5924.970344,1612.682467,8457.029767,4083.036305,2391.655239,2061.851269,4330.764968,2429.124211,4434.473757,758.8010313,10.64615065,5110.458461,5110.458461,2046.044389,563.4670464,379.1710314,547.2268103,371.6432645,8.571659784,99.77772387,157.1848613,36558.379097,17752.3736113,54310.7527083,0.9139960569454006,0.0
84318.02503,35,1,Student,Tier_1,25295.40751,8783.423179,4202.503385,9057.302557,6303.897048,3202.97807,2132.14143,5132.43568,2927.036952,5025.914638,1449.153317,10.24640835,8639.569154,10805.83127,1870.946625,1123.948921,396.9062804,224.1304307,827.4212914,145.0168143,31.98887499,175.0337634,51366.721344000005,22145.472422000003,73512.19376600001,0.8718443504795644,-2166.262116
37549.39831,29,2,Retired,Tier_1,11264.81949,4301.654546,754.2595034,5353.379647,1966.962705,785.5940491,1742.369148,2419.157209,1726.058049,2301.205102,619.7192106,6.048155902,2271.04615,4314.219649,1399.684321,116.2235587,132.4115511,347.3645255,169.2139765,38.57694138,95.173969,55.47466169,22767.1538994,10468.0247597,33235.1786591,0.8851054918301833,-2043.1734989999995
18818.75135,55,2,Student,Tier_1,5645.625406,3333.397371,639.3918131,2217.009213,1487.595243,768.3871665,916.5440605,1077.917063,713.4401593,942.0651042,200.4708079,8.271386883,876.9079456,876.9079456,253.3283428,418.2333208,189.7088499,155.9855361,284.6091147,1.717558851,3.624231359,17.72789127,12351.836916600001,5590.0064909,17941.8434075,0.953402437484249,0.0
72013.67378,59,0,Student,Tier_2,14402.73476,3943.307403,1935.713568,7420.710818,4919.52113,3169.005326,1880.05581,5279.767763,2412.458105,0.0,729.9833469,11.32546211,8155.881335,25920.41576,1457.9499,967.0312157,522.1079483,494.1948365,1393.918336,26.92473639,0.0,217.4765496,27973.981599,18119.2764309,46093.2580299,0.6400625827077475,-17764.534424999998
74252.47801,53,1,Self_Employed,Tier_3,11137.8717,0.0,2274.654185,9891.827348,4526.258835,1642.561284,2081.231672,4458.058813,2271.283429,7315.569346,772.7681189,12.53046401,9304.180034,27880.39328,782.2133101,1142.565782,136.913289,396.0623965,338.4627492,54.89467048,115.3347625,217.5393424,27457.437472999998,18914.647257899996,46372.084730899995,0.6245190190777848,-18576.213246
72635.11647,33,1,Self_Employed,Tier_2,14527.02329,7492.907258,3333.447799,10878.71622,4857.281026,2867.954483,1567.733843,5650.688272,2724.820745,5711.069214,772.9774707,11.85112722,8608.080061,12250.49685,1254.455072,1307.793755,726.8725911,119.583684,336.8806636,10.86325502,153.6612843,144.5056596,39439.956578000005,20944.663042700002,60384.6196207,0.8313419535251969,-3642.416788999999
31087.2898,18,1,Self_Employed,Tier_2,6217.45796,0.0,954.8992528,4490.66244,2081.658182,643.3469986,1019.931852,2052.537617,1067.81042,1626.438952,790.2539992,5.499468226,1709.635625,10142.29213,676.7636057,239.6183647,185.3947026,206.848277,372.7036441,8.995389745,41.22074731,49.72562099,11919.1442018,9025.853471800001,20944.997673600003,0.6737479467766277,-8432.656504999999
16915.693,20,3,Professional,Tier_2,3383.138599,3280.132889,446.9426861,2473.182924,905.3218943,525.2975164,514.6226111,1327.737291,726.5306255,1075.255055,402.146715,6.516954904,1102.388084,1855.384189,551.4315382,146.55491,103.6905484,101.6317853,139.3069611,9.592223745,31.57787501,38.42717129,10239.7371456,4820.5716608,15060.3088064,0.8903158035795519,-752.9961050000002
34962.88901,56,3,Retired,Tier_3,5244.433351,6107.120003,1084.053219,4128.767252,2346.016032,1324.921498,1009.914206,2768.081987,1538.58814,2236.584057,1023.499641,6.664345056,2330.047565,6150.909623,508.2408517,171.9764786,376.9592363,194.1520969,510.7045658,31.96869559,13.45122186,292.5808583,18978.860757,9833.118628999999,28811.979386,0.8240731873661604,-3820.8620579999997
63750.7785,52,2,Student,Tier_1,19125.23355,0.0,1886.939576,7027.315924,4470.390677,2108.179556,3024.308452,3209.92038,2831.21736,5169.346632,912.4781995,12.3848188,7895.418404,13985.44819,1758.500448,1010.481968,530.5560705,528.9450949,372.1619926,13.16015535,4.701782062,61.91333214,32222.657498,17542.672808500003,49765.33030650001,0.7806230994732088,-6090.029785999999
68079.68202,32,0,Retired,Tier_2,13615.9364,4781.065607,2398.941095,9754.234886,3873.246652,1575.667453,1994.978824,3306.0513,2647.037887,0.0,1048.602722,12.31996225,8387.391122,23083.91919,2779.550073,305.3272185,462.3870061,388.4201984,400.2088102,102.6436487,0.0,97.27811485,26749.032289000002,18246.730537,44995.762826000006,0.6609279228534213,-14696.528068
21273.37902,55,3,Student,Tier_1,6382.013707,0.0,999.7736247,2160.579625,1082.169492,1019.3937,658.6739804,856.967384,644.8742685,1565.080356,409.6627115,5.487887365,1167.45908,5494.190176,621.0511963,244.8792624,162.6671879,165.2416526,108.559921,2.704793539,38.97172918,89.82051887,10448.709340200001,5330.4795089,15779.1888491,0.7417340157511094,-4326.7310959999995
38609.39724,33,3,Student,Tier_2,7721.879447,0.0,1578.689148,5691.220279,2518.956908,1195.697993,1246.32279,2798.270862,1271.932748,3126.287276,811.0678566,6.844014826,2642.432871,10649.07193,1614.80998,242.0822274,182.030026,126.6187128,802.7913485,47.35195545,155.4816971,73.59578561,16497.059481,11463.265826600002,27960.325307600004,0.7241844552453315,-8006.639059
10529.43573,34,0,Retired,Tier_1,3158.83072,0.0,479.1333298,1249.05397,552.9991493,426.7748056,316.8815897,661.967393,513.2137988,0.0,251.6306297,8.785206584,925.0326812,2918.950347,162.8167337,160.8867641,41.87954222,92.89142029,129.6557032,15.25002601,0.0,42.37877832,4813.145241599999,2797.3401443,7610.4853858999995,0.7227818831940389,-1993.9176658000001
65967.18781,51,1,Professional,Tier_1,19790.15634,6809.916693,1915.371529,8903.469809,3817.417297,1453.522136,2625.517624,3963.667668,2514.093923,4516.641545,1407.723879,14.49457912,8249.689367,8249.689367,697.6673315,717.1561419,262.3444689,235.0400414,749.3560453,119.4998218,57.24540693,328.3457322,39509.847698,18207.650745000003,57717.498443000004,0.874942533691736,0.0
16031.41727,27,2,Professional,Tier_1,4809.425181,0.0,334.8596883,1910.641515,1036.005387,667.203014,769.5686391,981.2159438,484.7269823,1463.96466,314.5834825,7.054030301,1130.861032,3259.222776,377.955985,105.0854399,194.7307514,162.612557,115.3026219,12.54113672,38.6929447,28.66379895,8074.1924554,4698.0020376,12772.194492999999,0.7966977764904749,-2128.361744
56227.25869,28,3,Professional,Tier_3,8434.088803,0.0,1734.942737,7372.589551,2892.314644,2738.380653,1222.050166,2447.092189,2375.517631,5189.310241,1367.167125,14.24655232,8010.445825,20453.80495,1674.592484,513.4556504,663.7633185,66.09202064,399.0636254,58.16737882,79.53994574,250.9427694,20180.951601,15592.502139,35773.45374,0.636229732223497,-12443.359125000003
11962.22442,45,0,Professional,Tier_1,3588.667327,0.0,492.9761255,1395.735357,926.8071234,449.6851342,262.0919243,744.7525026,396.9272015,0.0,239.8115767,7.838943085,937.7119642,3464.77015,98.61971266,59.20254682,116.7307067,72.39964869,178.0263828,18.99439505,0.0,40.88953669,5223.3231565999995,3274.1311155999997,8497.454272199999,0.7103573694866359,-2527.0581857999996
68465.50945,44,0,Self_Employed,Tier_2,13693.10189,0.0,1936.053925,7931.9758,4168.330784,2801.634923,3422.041106,4944.458798,2535.552169,0.0,1697.275917,14.53428036,9950.969093,25335.08414,904.4880654,752.3598673,820.3070813,1019.751856,422.4456364,75.40142981,0.0,306.1675562,23109.166781999997,20021.25853,43130.42531199999,0.6299584368607951,-15384.115047
38809.5183,55,1,Retired,Tier_3,5821.427746,0.0,1098.170314,4577.869239,2472.442291,1342.864742,1674.694743,2449.089519,1185.204278,3288.186752,1100.855999,6.041489773,2344.673079,13798.71268,1029.410657,678.3766465,179.4417845,99.49475452,611.1631826,11.75375792,39.64839468,228.584335,13842.078609,11168.727013999998,25010.805623,0.6444502977250299,-11454.039601
16056.45943,35,4,Professional,Tier_2,3211.291886,0.0,365.8975134,2238.823051,1072.043686,612.2088928,500.558018,704.5305238,697.0759904,1560.703432,250.964713,5.953622338,955.9409552,4842.361721,240.2335082,201.6934544,89.87287737,83.79816664,160.936982,10.56841264,4.601258802,18.51996287,6539.4993456,4674.5983608,11214.0977064,0.6984165939751015,-3886.4207658000005
52158.25626,64,4,Professional,Tier_2,10431.65125,0.0,1368.746113,5750.599502,3409.514488,2525.791007,1854.874605,2139.693563,1926.907525,2836.443107,677.5236022,10.61315545,5535.636815,19236.5115,576.1433209,479.8915952,233.1011681,151.0370342,382.8316155,19.92572596,129.0714894,201.3960584,18703.441558000002,14218.3032042,32921.7447622,0.6311895205639301,-13700.874685
18707.19161,47,4,Professional,Tier_2,3741.438323,985.8513482,785.4967519,2279.775078,1055.314155,603.4684448,810.2403498,782.997101,808.2663606,1237.734785,483.1971401,9.920915379,1855.92465,5133.411777,116.4807415,215.9861515,135.0994852,145.9286669,129.2010721,31.10964603,9.867445411,49.42766551,8341.7846697,5231.995167700001,13573.779837400001,0.7255915329452276,-3277.4871270000003
54644.10888,30,4,Professional,Tier_2,10928.82178,8712.337695,1925.196256,6294.795293,2972.925897,1169.493607,1255.036949,2544.384845,1743.66546,3709.485418,793.6380526,10.83905289,5922.903863,12594.32764,1533.359893,411.6601229,344.4295998,304.3253858,372.6202622,45.10722357,60.74375027,198.0463286,29563.891454,12485.8897986,42049.7812526,0.769520852557821,-6671.423777
24092.68341,33,3,Self_Employed,Tier_3,3613.902511,0.0,530.3784552,2508.992056,1333.38358,1076.875406,724.7172474,1873.910057,980.1875669,1456.127809,317.2478025,7.16955121,1727.337275,9676.960916,560.0413333,118.1696095,89.32016201,39.08154651,376.3299698,30.20979328,24.28349196,72.40981136,8454.5063991,5961.2160919,14415.722491,0.5983444121054841,-7949.623641
7571.261371,19,0,Student,Tier_1,2271.378411,496.181974,377.9475267,1032.363767,462.7130852,369.8434977,319.9862315,522.6073132,376.4873416,0.0,198.3022629,7.155122513,541.7330269,1143.44996,92.06155355,101.4252442,88.65814437,56.44797254,73.86480888,5.472555097,0.0,25.6855777,4044.6025665000006,2383.2088443000002,6427.811410800001,0.848974972046306,-601.7169330999999
13670.83032,37,2,Professional,Tier_1,4101.249096,0.0,506.1192169,1970.255294,975.6875537,284.6667588,539.4622616,600.2587637,561.7483085,1336.899072,226.7142361,8.728868818,1193.308845,2567.76976,586.3570889,172.7799204,18.1874591,144.5613467,174.3373593,2.950944852,62.21641185,13.09594748,7106.274457099999,3996.7861042000004,11103.0605613,0.8121716312327107,-1374.460915
21260.81304,29,3,Self_Employed,Tier_1,6378.243911,2293.797263,524.4228253,2387.184087,1487.225549,429.1795219,681.8458966,885.2246827,897.7324949,1722.721825,488.4769668,9.846917983,2093.534822,3084.758014,512.2124004,361.0392234,60.45474863,117.3889049,206.8942247,9.313948477,53.14163699,69.96942388,12702.1430019,5473.9120213,18176.0550232,0.8549087463872453,-991.2231919999999
89635.24488,46,4,Self_Employed,Tier_2,17927.04898,0.0,1923.035702,10643.52129,6114.426043,3212.225478,2866.393964,6387.581484,4287.264939,6694.871104,2544.383964,10.81279769,9692.07769,27034.49193,1379.591806,1224.592935,646.7132984,632.4775657,666.4476422,107.3539372,74.84357433,686.3375424,37219.802209,25380.950739,62600.752948,0.6983943986743979,-17342.41424
61689.41042,63,2,Self_Employed,Tier_2,12337.88208,11440.64498,2265.8876,8897.323154,3391.626626,2435.468283,2998.468313,3363.38026,2968.23119,3777.187512,970.6575454,13.34584918,6842.652877,6842.652877,2641.204749,228.1076617,512.9674546,635.8473757,545.3204015,129.68945,12.74989416,192.0692174,36153.213621999996,18693.5439214,54846.757543399995,0.8890789710906106,0.0
109978.6781,25,2,Student,Tier_3,16496.80171,7754.181048,3033.759087,15869.61801,5808.447038,2456.009587,4762.440374,8716.961144,3355.133869,8158.288103,1271.453791,24.42763752,26865.19283,32295.58433,1712.138253,1121.120408,450.1393173,1255.169911,1708.756995,30.25446313,226.1394011,144.2564767,47515.124960999994,30167.968800000002,77683.093761,0.7063468583461724,-5430.3915000000015
112629.7122,55,4,Retired,Tier_1,33788.91365,0.0,3100.080048,15293.06122,6239.351287,2369.896519,5548.566657,7979.313677,3398.180307,10426.33462,3125.234394,20.05185049,21360.77978,21360.77978,857.5116165,1608.179739,219.921839,874.4728972,1670.549015,57.12397458,93.50572348,373.9678758,58692.82230200001,32576.110077,91268.932379,0.8103450732159467,0.0
19558.24111,63,2,Professional,Tier_1,5867.472334,1933.400956,681.6783911,2415.164574,1444.726857,961.4076395,688.5775832,1119.666132,966.9153261,1286.799041,197.1930132,5.367735889,1049.834728,1995.239266,405.887645,141.412277,135.8202275,116.132872,278.2297278,46.21921261,40.65069028,41.22474038,11855.9321802,5707.0696669,17563.0018471,0.8979847292157654,-945.404538
25800.86178,64,3,Student,Tier_1,7740.258535,4446.430469,875.3622808,2779.678296,1901.432648,1272.681124,982.9979943,1056.541722,917.8795075,1329.865044,283.4245307,5.411443668,1396.199101,2214.309633,652.1023653,559.9807243,103.4845662,174.1001348,211.2057816,42.93742116,50.54951015,50.46618019,16366.3375583,7220.214593,23586.5521513,0.9141769120899496,-818.1105319999999
21588.77367,37,1,Self_Employed,Tier_3,3238.316051,0.0,664.8171544,2802.646097,1520.464251,559.7373659,880.9650324,1009.142621,811.5062262,1875.697247,298.7405213,6.869723633,1483.089087,7926.741105,717.0812164,320.7950851,116.4383422,171.3719617,137.555488,23.84287919,84.29301824,34.58911632,7599.479299600001,6062.553267600001,13662.032567200002,0.6328304134377449,-6443.652018
17531.31828,52,3,Student,Tier_2,3506.263656,0.0,776.1560026,2089.887708,1349.896879,809.1902046,560.8721986,1243.452624,621.2425828,1682.59955,375.1979132,8.627174953,1512.4575,4516.55896,572.0164552,108.9384356,138.6131837,29.85038765,73.21816193,2.787703504,13.29969187,21.74195532,7829.714415399999,5185.044903399999,13014.7593188,0.742371971744272,-3004.1014600000003
6875.75609,56,3,Retired,Tier_1,2062.726827,995.8683543,220.0207152,797.3834119,353.6247447,322.0777588,213.327173,478.8083076,215.2243795,350.8494476,152.1378185,7.952636967,546.8039206,713.7071517,78.96467329,31.89877832,64.21115855,22.44960334,119.1081532,8.013246967,11.71139983,30.98973745,4323.4980312,1838.5509069000002,6162.0489381,0.8961994662757155,-166.90323110000008
29648.13453,48,1,Self_Employed,Tier_2,5929.626907,4858.461849,991.7610309,4192.808338,2060.093603,1176.449349,607.9160897,1457.5567,960.8596196,2960.286248,878.9691478,5.33167847,1580.743206,3573.345654,920.6731694,358.5184871,139.5716371,92.8290317,88.00305315,33.49958201,5.661648313,261.5994286,17158.5523545,8916.236527500001,26074.788882,0.8794748571993882,-1992.602448
10726.79596,33,4,Retired,Tier_1,3218.038789,0.0,416.693563,1296.001567,802.1881455,233.898917,334.0035664,596.0066172,492.4283419,1022.409028,169.9615151,9.437351998,1012.325493,2145.165914,96.80425663,61.82336062,29.28345075,60.56295731,39.5635357,16.46924596,19.63057365,39.26127136,5745.5763391,2836.053711,8581.6300501,0.8000180186237085,-1132.840421
29190.98347,40,4,Retired,Tier_2,5838.196695,5658.53505,1209.807653,3661.876368,1915.546329,1273.995742,782.6402327,1697.47632,997.0268389,2461.26492,693.3872409,7.57449871,2211.070667,3001.230085,747.1820972,392.2149904,84.29260794,187.6479574,364.8152152,47.47891267,75.43310145,91.09731058,17862.3074769,8327.4459126,26189.7533895,0.8971864006026242,-790.1594180000002
